70.292,-72.338,12.037,12.536,2.2797,2.4007,1,48.903,56.394,13.942,-124.03,-26.659,0.11168,1,174.71,7.0048,-13.994,59.002,-55.617,0.7937,1,170.93,20.502,-17.064,110.3,25.826,0.88628,1,167.02,15.904,-23.615,101.21,15.305,1.0409,1,178.12,18.67,-37.029,150.69,-16.181,2.3581,1,185.53,10.606,-8.1123,85.984,-77.104,0.49369,1,2829.2,177.22,-178.23,94.082,-30.994,0.49459,1,3127.1,-726.71,-1800.7,-72.67,51.718,0.51712,1,-1297,-876.34,-3151.2,-111.2,22.647,0.72291,1,2946.1,822.98,-504.12,-50.676,4.8495,0.86775,1,2991.1,79.193,-659.94,-53.174,37.481,1.3396,1
70.198,-72.321,12.023,12.524,2.3989,2.0034,1,48.787,56.508,13.951,-123.98,-26.661,0.081419,1,174.29,7.5232,-13.792,59.214,-55.399,0.71546,1,170.86,20.845,-16.597,110.4,25.669,0.8561,1,167.22,16.215,-23.301,101.27,15.092,0.32639,1,177.93,18.801,-37.009,150.72,-16.417,2.8549,1,185.59,10.66,-7.9186,85.07,-77.087,0.42287,1,2829.1,174.09,-183.88,99.119,-36.732,0.61272,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.45,1,-1292.3,-882.95,-3150.5,-114.92,18.124,0.22388,1,2943.9,813.8,-519.37,-61.613,-9.3432,0.61512,1,2988,86.431,-671.85,-75.613,47.091,0.11987,1
70.044,-72.259,12.119,12.596,2.446,1.4821,1,48.537,56.521,13.962,-123.94,-26.689,0.14452,1,173.35,7.7019,-14.059,59.434,-55.349,0.73606,1,170.77,20.998,-16.465,110.46,25.63,0.61348,1,167.02,16.286,-23.292,101.28,15.128,0.34525,1,177.52,18.738,-36.763,151.54,-15.422,2.9514,1,185.2,10.762,-7.8744,84.071,-77.219,0.15717,1,2826.1,176.1,-201.71,84.718,-48.493,0.32753,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.19275,1,-1288,-889.56,-3150,-113.29,24.014,0.37976,1,2944.8,814.08,-519.58,-63.702,1.7818,0.55794,1,2987.1,91.276,-676.34,-69.787,42.444,0.1606,1
69.874,-72.219,12.094,12.664,2.4682,1.9758,1,48.384,56.569,13.964,-123.97,-26.71,0.19944,1,173.55,7.8102,-13.791,59.301,-55.332,0.0066513,1,170.79,21.113,-16.456,110.45,25.572,0.30997,1,166.77,16.335,-23.032,101.32,15.072,0.011552,1,176.85,18.459,-36.811,152.62,-13.495,2.3457,1,184.98,10.632,-7.763,84.05,-77.391,0.10503,1,2827.5,170.89,-187.35,90.669,-27.322,0.31075,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.28472,1,-1288,-889.56,-3150,-113.29,24.014,0.53003,1,2944,813.73,-528.46,-67.983,3.1546,0.38975,1,2987.1,91.276,-676.34,-69.787,42.444,0.14826,1
69.68,-72.204,12.102,12.607,2.5,1.5848,1,48.315,56.661,14.013,-124.05,-26.703,0.5057,1,174.1,7.6151,-13.544,59.028,-55.408,0.76149,1,170.45,21.094,-16.402,110.4,25.64,0.38509,1,166.57,16.303,-23.182,101.28,15.153,0.31997,1,176.28,18.233,-37.196,153.2,-11.842,1.5436,1,184.5,10.79,-7.6599,83.812,-77.444,0.36385,1,2826.3,182.74,-203.2,89.161,-36.997,0.23526,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.29654,1,-1288,-889.56,-3150,-113.29,24.014,0.40824,1,2943.2,813.62,-536.72,-62.555,1.8443,0.3809,1,2987,91.377,-676.48,-72.49,50.031,0.1843,1
69.582,-72.058,12.045,12.593,2.4492,1.78,1,48.266,56.718,14.03,-124.07,-26.71,0.058483,1,173.01,7.8052,-14.029,59.465,-55.333,0.52547,1,170.29,21.027,-16.502,110.36,25.732,0.53716,1,166.43,16.349,-23.125,101.23,15.183,0.41105,1,176.1,18.125,-37.355,153.29,-11.054,1.3348,1,184.59,10.643,-7.5959,83.484,-77.561,0.2919,1,2826.3,182.74,-203.2,89.161,-36.997,0.28427,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.25477,1,-1288,-889.56,-3150,-113.29,24.014,0.22745,1,2943.2,813.62,-536.72,-62.555,1.8443,0.55696,1,2987,91.137,-676.2,-64.762,44.228,0.32762,1
69.548,-71.956,12.042,12.555,2.4689,1.7429,1,48.3,56.84,14.054,-124.09,-26.724,0.075238,1,174.23,7.3558,-13.569,58.869,-55.586,0.49535,1,170.41,21.028,-16.579,110.34,25.728,0.4787,1,166.18,16.341,-22.9,101.24,15.208,0.37703,1,176.16,18.137,-37.224,153.27,-10.722,1.5591,1,185,10.383,-7.5793,82.789,-77.775,0.056634,1,2826.3,182.74,-203.2,89.161,-36.997,0.68439,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.48046,1,-1288,-889.56,-3150,-113.29,24.014,0.47131,1,2944.6,814.85,-530.06,-68.567,5.8217,0.50857,1,2985.1,90.51,-684.47,-63.746,39.112,0.25222,1
69.614,-72.031,12.086,12.598,2.6019,2.2342,1,48.339,56.878,14.026,-124.08,-26.764,0.086881,1,173.89,7.7888,-13.464,59.087,-55.341,0.037041,1,170.49,21.167,-16.381,110.37,25.674,0.44802,1,166.29,16.368,-23.022,101.26,15.273,0.054037,1,176.09,18.222,-37.206,153.15,-10.435,1.3245,1,184.68,10.61,-7.4929,82.66,-77.653,0.23594,1,2826.3,182.74,-203.2,89.161,-36.997,0.74129,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.28181,1,-1288,-889.56,-3150,-113.29,24.014,0.43405,1,2946.6,814.79,-521.11,-64.654,6.7435,0.66666,1,2985.1,90.51,-684.47,-63.746,39.112,0.28362,1
69.645,-71.997,12.036,12.63,2.5843,1.8392,1,48.336,56.838,14.103,-124.06,-26.801,0.10961,1,173.59,7.7594,-13.632,59.199,-55.366,0.67723,1,170.47,21.264,-16.189,110.39,25.673,0.30624,1,166.38,16.465,-22.88,101.27,15.258,0.32591,1,176.1,18.149,-37.173,153.17,-10.22,1.198,1,184.71,10.683,-7.2914,82.658,-77.536,0.097453,1,2826.2,182.45,-202.98,98.304,-35.119,0.35218,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.16483,1,-1288,-889.56,-3150,-113.29,24.014,0.4025,1,2946.6,814.79,-521.11,-64.654,6.7435,0.64419,1,2985.1,90.51,-684.47,-63.746,39.112,0.34014,1
69.636,-71.957,12.025,12.572,2.5814,1.9178,1,48.352,56.812,14.079,-124.14,-26.827,0.052635,1,173.76,7.6625,-13.596,59.155,-55.376,0.18842,1,170.61,21.189,-16.325,110.37,25.693,0.64516,1,166.28,16.328,-22.985,101.26,15.356,0.32595,1,176.14,18.053,-37.185,153.25,-10.032,1.2762,1,184.82,10.57,-7.2973,82.582,-77.569,0.011907,1,2826.3,182.41,-202.98,98.814,-46.928,0.44128,1,3127.1,-726.89,-1800.5,-65.039,45.263,0.44056,1,-1288,-889.56,-3150,-113.29,24.014,0.32176,1,2946.6,814.79,-521.11,-64.654,6.7435,0.49425,1,2985,90.774,-684.74,-72.424,43.615,0.33008,1
