73.714,-69.701,10.042,13.236,-2.661,0.4404,1,47.092,58.935,12.233,-122.62,-26.948,0.019439,1,173.97,14.669,-17.968,62.97,-56.587,0.63709,1,169.11,27.753,-20.777,112.07,25.919,0.89876,1,165.41,22.953,-27.607,103.24,15.125,0.11912,1,172.88,23.728,-42.234,159.76,-11.797,4.0198,1,180.86,18.949,-7.9511,111.92,-75.324,0.072852,1,2739.1,541.94,-514.49,98.781,-15.663,0.58577,1,3138.4,-782.25,-1764.9,-72.972,51.776,0.54101,1,-1501.6,-3438.5,-1753.9,-153.94,54.172,1.1791,1,3211.5,419.55,-472.79,-58.358,1.3518,0.66856,1,2995.1,270.46,-672.69,-46.649,54.037,1.3564,1
73.707,-69.744,10.055,13.226,-2.6069,0.80099,1,46.953,58.85,12.24,-122.62,-26.973,0.24411,1,173.76,14.844,-17.958,63.06,-56.461,1.8288,1,169.2,27.864,-20.582,112.08,25.827,0.43082,1,165.48,22.871,-27.65,103.27,15.13,0.48249,1,172.76,23.791,-42.263,159.69,-11.802,3.8937,1,180.54,19.025,-8.1455,112.05,-75.315,0.16278,1,2739.7,541.99,-514.5,102.53,-26.16,0.75035,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.2582,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.31063,1,3210.1,414.14,-484.41,-82.962,6.862,0.25512,1,2999.7,265.92,-660.26,-68.769,44.739,0.51819,1
73.721,-69.743,10.1,13.266,-2.5981,0.89641,1,46.931,58.815,12.32,-122.6,-27.013,0.046096,1,173.6,14.75,-18.061,63.071,-56.525,1.4742,1,169.15,27.817,-20.584,112.09,25.858,0.70571,1,165.43,22.922,-27.477,103.27,15.12,0.084526,1,172.7,23.755,-42.263,159.7,-11.819,3.9431,1,180.51,19.043,-8.1059,112.02,-75.247,0.29085,1,2739.9,541.97,-514.46,105.2,-35.795,1.0765,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.29057,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.36549,1,3211,416.51,-478.7,-75.939,10.283,0.16578,1,2999.7,265.92,-660.26,-68.769,44.739,0.37311,1
73.759,-69.674,10.098,13.246,-2.6425,0.78632,1,46.895,58.786,12.343,-122.61,-27.02,0.3414,1,174.04,14.624,-17.853,62.936,-56.551,1.673,1,169.19,27.837,-20.564,112.1,25.862,0.72811,1,165.5,22.886,-27.757,103.27,15.176,0.16269,1,172.68,23.762,-42.302,159.68,-11.785,3.938,1,180.47,19.1,-8.0625,111.93,-75.164,0.10282,1,2740.4,542.05,-514.57,105.06,-44.411,0.2453,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.2779,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.30078,1,3211.6,419.25,-471.89,-69.511,8.1856,0.28475,1,2999.7,265.92,-660.26,-68.769,44.739,0.36105,1
73.709,-69.712,10.129,13.217,-2.6081,0.57974,1,46.896,58.839,12.398,-122.65,-27.032,0.04324,1,173.69,14.773,-18.032,63.084,-56.479,1.3044,1,169.2,27.853,-20.538,112.08,25.875,0.42524,1,165.61,22.924,-27.751,103.23,15.155,0.65761,1,172.7,23.751,-42.328,159.68,-11.695,3.8146,1,180.4,19.073,-8.2484,112.17,-75.194,0.8563,1,2741.7,559.01,-505.04,103.89,-31.337,0.68234,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.16589,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.30467,1,3211.5,419.46,-471.9,-77.934,5.8634,0.29832,1,2999.7,265.92,-660.26,-68.769,44.739,0.31732,1
73.722,-69.709,10.175,13.221,-2.5924,0.67637,1,47.043,58.909,12.33,-122.69,-27.015,0.092326,1,173.98,14.538,-18.042,62.938,-56.612,1.0721,1,169.07,27.758,-20.642,112.03,25.948,0.41727,1,165.7,22.936,-27.817,103.2,15.123,0.69829,1,172.74,23.73,-42.366,159.67,-11.585,4.0572,1,180.79,18.891,-8.1505,112.17,-75.221,0.49271,1,2743.5,557.63,-497.83,109.9,-28.776,0.21249,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.16668,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.62054,1,3211.5,419.46,-471.9,-77.934,5.8634,0.30545,1,2999.7,265.92,-660.26,-68.769,44.739,0.21101,1
73.721,-69.583,10.008,13.177,-2.6539,0.68942,1,47.076,58.956,12.329,-122.72,-26.968,0.12511,1,173.67,14.902,-18.104,63.121,-56.444,1.532,1,169.17,27.844,-20.624,112.01,25.892,0.40862,1,165.44,22.896,-27.752,103.19,15.167,0.38895,1,172.8,23.792,-42.364,159.65,-11.491,3.9806,1,180.38,19.229,-8.2261,111.73,-75.058,0.086648,1,2744.9,556.5,-489.44,103.78,-20.248,1.0287,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.27931,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.32905,1,3211.5,419.46,-471.9,-77.934,5.8634,0.28056,1,3001.5,268.71,-653.25,-64.606,39.995,0.42556,1
73.732,-69.524,10.155,13.189,-2.6255,0.73127,1,47.174,59.031,12.216,-122.72,-26.972,0.18714,1,173.57,14.841,-18.214,63.105,-56.525,0.85765,1,169.36,27.925,-20.676,112,25.833,0.53278,1,165.37,22.889,-27.671,103.2,15.18,0.44651,1,172.78,23.822,-42.393,159.64,-11.502,3.9414,1,180.38,19.3,-8.2562,111.66,-75.049,0.38687,1,2747.4,555.18,-482.11,103.75,-26.439,0.51614,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.37265,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.50615,1,3211.5,419.46,-471.9,-77.934,5.8634,0.15215,1,3001.3,268.97,-653.43,-74.115,36.919,0.22459,1
73.77,-69.526,10.081,13.194,-2.6076,0.16587,1,47.067,59.005,12.257,-122.69,-26.991,0.26151,1,173.77,14.71,-18.139,63.036,-56.584,1.0892,1,169.32,27.898,-20.687,112.03,25.856,0.4733,1,165.66,23.071,-27.548,103.19,15.076,0.33756,1,172.77,23.885,-42.401,159.62,-11.543,4.1588,1,180.46,19.327,-8.18,111.4,-75.036,0.0032589,1,2745.3,557.94,-490.81,107.1,-27.433,0.48406,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.1996,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.3029,1,3212.4,420.74,-463.31,-82.589,7.2962,0.26396,1,3001.3,268.97,-653.43,-74.115,36.919,0.23693,1
73.751,-69.534,10.189,13.232,-2.5799,0.45382,1,47.071,58.981,12.271,-122.68,-27,0.01572,1,173.78,14.934,-18.051,63.046,-56.454,0.998,1,169.26,27.94,-20.561,112.06,25.858,0.50561,1,165.7,22.974,-27.903,103.22,15.149,0.25749,1,172.84,23.873,-42.319,159.67,-11.555,3.9751,1,180.69,19.226,-8.1705,111.5,-75.087,0.39691,1,2747.7,554.81,-482.08,104.36,-28.23,0.68175,1,3138.4,-782.42,-1764.6,-65.01,45.735,0.42868,1,-1473.2,-3435,-1773.9,-156.48,103.85,0.57045,1,3212.5,420.52,-463.29,-74.461,7.3094,0.30457,1,2999.8,267.27,-658.98,-67.014,33.21,0.31663,1
